X,Y,OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,POPULATION,COUNTY,COUNTYFIPS,LATITUDE,LONGITUDE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,FT_TEACHER
-87.69973914,41.81275333,31883,1.70993E+11,GUNSAULUS ELEM SCHOLASTIC ACADEMY,4420 S SACRAMENTO AVE,CHICAGO,IL,60632,2509,896,COOK,17031,41.81275333,-87.69973914,1,851,PK,8,45
-87.72716067,41.86977863,27083,1.70993E+11,WEBSTER ELEM SCHOOL,4055 W ARTHINGTON ST,CHICAGO,IL,60624,3502,318,COOK,17031,41.86977863,-87.72716067,1,301,PK,8,17
-87.66967166,41.81149239,27125,1.70993E+11,PEACE AND EDUCATION COALITION HS,4946 S PAULINA ST,CHICAGO,IL,60609,4833,146,COOK,17031,41.81149239,-87.66967166,3,128,10,12,18
-87.67397795,41.85062449,27161,1.70993E+11,WHITTIER ELEM SCHOOL,1900 W 23RD ST,CHICAGO,IL,60608,4208,337,COOK,17031,41.85062449,-87.67397795,1,316,PK,8,21
-87.66944648,42.00974023,27361,1.70993E+11,FIELD ELEM SCHOOL,7019 N ASHLAND BLVD,CHICAGO,IL,60626,2716,364,COOK,17031,42.00974023,-87.66944648,2,342,4,8,22
-87.72495884,41.97155407,27362,1.70993E+11,VOLTA ELEM SCHOOL,4950 N AVERS AVE,CHICAGO,IL,60625,6011,1044,COOK,17031,41.97155407,-87.72495884,1,988,PK,8,56
-87.6411146,41.79341792,27523,1.70993E+11,HOPE COLLEGE PREP HIGH SCHOOL,5515 S LOWE AVE,CHICAGO,IL,60621,2920,279,COOK,17031,41.79341792,-87.6411146,3,259,9,12,20
-87.69062364,41.94535589,27723,1.70993E+11,LANE TECHNICAL HIGH SCHOOL,2501 W ADDISON ST,CHICAGO,IL,60618,5902,4266,COOK,17031,41.94535589,-87.69062364,3,4057,7,12,209
-87.60544171,41.70802329,28008,1.70993E+11,SMITH  W ELEM SCHOOL,744 E 103RD ST,CHICAGO,IL,60628,1657,380,COOK,17031,41.70802329,-87.60544171,1,360,PK,8,20
-87.79899956,41.9496864,20284,1.70993E+11,BRIDGE ELEM SCHOOL,3800 N NEW ENGLAND AVE,CHICAGO,IL,60634,2346,1111,COOK,17031,41.9496864,-87.79899956,1,1057,PK,8,54
-87.53491134,41.70679043,20486,1.70993E+11,GALLISTEL ELEM LANGUAGE ACADEMY,10347 S EWING AVE,CHICAGO,IL,60617,6028,1327,COOK,17031,41.70679043,-87.53491134,1,1261,PK,8,66
-87.740185,41.807394,20564,1.70993E+11,ACADEMY FOR GLOBAL CITIZENSHIP,4647 W 47TH ST,CHICAGO,IL,60632,4847,405,COOK,17031,41.807394,-87.740185,1,391,KG,7,14
-87.70541167,41.74304781,20686,1.70993E+11,OWEN ELEM SCHOLASTIC ACADEMY,8247 S CHRISTIANA AVE,CHICAGO,IL,60652,3300,267,COOK,17031,41.74304781,-87.70541167,1,252,KG,8,15
-87.67324875,41.80749701,21043,1.70993E+11,HEDGES ELEM SCHOOL,4747 S WINCHESTER AVE,CHICAGO,IL,60609,4140,819,COOK,17031,41.80749701,-87.67324875,1,772,PK,8,47
-87.73554603,41.83544773,21044,1.70993E+11,MULTICULTURAL ACAD OF SCHOLARSHP HS,3120 S KOSTNER AVE,CHICAGO,IL,60623,4842,287,COOK,17031,41.83544773,-87.73554603,3,266,9,12,21
-87.66309813,41.51091807,25086,1.70003E+11,SPEED EARLY LEARNING CENTER,1125 DIVISION ST,CHICAGO HEIGHTS,IL,60411,2419,122,COOK,17031,41.51091807,-87.66309813,1,107,PK,3,15
-87.69483847,41.81817795,25202,1.70993E+11,KELLY HIGH SCHOOL,4136 S CALIFORNIA AVE,CHICAGO,IL,60632,1817,2295,COOK,17031,41.81817795,-87.69483847,3,2152,9,12,143
-87.7219979,41.85838413,25244,1.70993E+11,KIPP ASCEND ELEM CHARTER SCHOOL,1616 S AVERS AVE,CHICAGO,IL,60623,2401,764,COOK,17031,41.85838413,-87.7219979,1,724,1,8,40
-87.68375497,41.91873746,25806,1.70993E+11,PULASKI INTL SCH OF CHICAGO,2230 W MCLEAN AVE,CHICAGO,IL,60647,4410,961,COOK,17031,41.91873746,-87.68375497,1,908,PK,8,53
-87.68936675,41.79102024,25882,1.70993E+11,GAGE PARK HIGH SCHOOL,5630 S ROCKWELL ST,CHICAGO,IL,60629,1030,477,COOK,17031,41.79102024,-87.68936675,3,446,9,12,31
-87.72969398,41.90580869,25883,1.70993E+11,NOBEL ELEM SCHOOL,4127 W HIRSCH ST,CHICAGO,IL,60651,1806,878,COOK,17031,41.90580869,-87.72969398,1,837,PK,8,41
-87.7235472,41.9146356,25923,1.70993E+11,MCAULIFFE ELEM SCHOOL,1841 N SPRINGFIELD AVE,CHICAGO,IL,60647,4600,755,COOK,17031,41.9146356,-87.7235472,1,715,PK,8,40
-88.20050941,41.87071044,33322,1.74155E+11,EARLY LEARNING CENTER,300 E FOREST AVE,WEST CHICAGO,IL,60185,3528,167,DUPAGE,17043,41.87071044,-88.20050941,1,156,PK,PK,11
-87.6686857,41.79732669,33681,1.70993E+11,FULTON ELEM SCHOOL,5300 S HERMITAGE AVE,CHICAGO,IL,60609,5726,510,COOK,17031,41.79732669,-87.6686857,1,484,PK,8,26
-87.70781598,41.78741926,33762,1.70993E+11,TONTI ELEM SCHOOL,5815 S HOMAN AVE,CHICAGO,IL,60629,3636,1127,COOK,17031,41.78741926,-87.70781598,1,1070,PK,5,57
-87.66245937,41.85894927,28283,1.70993E+11,PILSEN ELEM COMMUNITY ACADEMY,1420 W 17TH ST,CHICAGO,IL,60608,2121,442,COOK,17031,41.85894927,-87.66245937,1,415,PK,8,27
-87.59044072,41.7673897,28644,1.70993E+11,SOUTH SHORE FINE ARTS ELEM SCH,1415 E 70TH ST,CHICAGO,IL,60637,4879,510,COOK,17031,41.7673897,-87.59044072,1,477,PK,8,33
-87.65853202,41.70554021,28807,1.70993E+11,BARNARD ELEM COMP MATH & SCI CTR,10354 S CHARLES ST,CHICAGO,IL,60643,2998,321,COOK,17031,41.70554021,-87.65853202,1,303,PK,8,18
-87.64109204,41.7934341,28808,1.70993E+11,KIPP BLOOM CHARTER ES,5515 S LOWE AVE,CHICAGO,IL,60621,2920,172,COOK,17031,41.7934341,-87.64109204,2,165,5,6,7
-87.65567713,41.52349204,28962,1.70003E+11,ACADEMY FOR LIFELONG LEARNING (ALL),410 ASHLAND AVE,CHICAGO HEIGHTS,IL,60411,1665,6,COOK,17031,41.52349204,-87.65567714,N,-1,N,N,6
-87.60828224,41.74067153,28963,1.70993E+11,PIRIE ELEM FINE ARTS & ACADEMIC C,650 E 85TH ST,CHICAGO,IL,60619,6112,351,COOK,17031,41.74067153,-87.60828224,1,333,PK,6,18
-87.79142591,41.9846555,30330,1.70993E+11,TAFT HIGH SCHOOL,6530 W BRYN MAWR AVE,CHICAGO,IL,60631,3185,3367,COOK,17031,41.9846555,-87.79142591,3,3185,7,12,182
-87.66749989,41.8252579,30411,1.70993E+11,NAMASTE ELEM CHARTER SCHOOL,3737 S PAULINA ST,CHICAGO,IL,60609,2047,515,COOK,17031,41.8252579,-87.66749989,1,485,KG,8,30
-87.7653876,41.88246739,30412,1.70993E+11,CATALYST CHARTER-CIRCLE ROCK ES,5608 W WASHINGTON BLVD,CHICAGO,IL,60644,3009,529,COOK,17031,41.88246739,-87.7653876,1,513,KG,8,16
-87.61877948,41.73438117,30645,1.70993E+11,MCDADE ELEM CLASSICAL SCHOOL,8801 S INDIANA AVE,CHICAGO,IL,60619,6692,194,COOK,17031,41.73438117,-87.61877948,1,182,KG,6,12
-87.73198551,41.7470789,30646,1.70993E+11,STEVENSON ELEM SCHOOL,8010 S KOSTNER AVE,CHICAGO,IL,60652,2110,1319,COOK,17031,41.7470789,-87.73198551,1,1251,PK,8,68
-87.72134596,41.98348553,30843,1.70993E+11,NORTHSIDE LEARNING CENTER,3730 W BRYN MAWR AVE,CHICAGO,IL,60659,3134,306,COOK,17031,41.98348553,-87.72134597,3,268,9,12,38
-87.60867573,41.8140352,31005,1.70993E+11,WOODSON SOUTH ELEM SCHOOL,4414 S EVANS AVE,CHICAGO,IL,60653,3519,371,COOK,17031,41.8140352,-87.60867573,1,345,PK,8,26
-87.71576095,41.85849752,31041,1.70993E+11,DVORAK TECHNOLOGY ACAD ELEM SCH,3615 W 16TH ST,CHICAGO,IL,60623,2001,489,COOK,17031,41.85849752,-87.71576095,1,467,PK,8,22
-87.615882,41.6940493,32404,1.70993E+11,BROOKS COLLEGE PREP ACADEMY HS,250 E 111TH ST,CHICAGO,IL,60628,4324,828,COOK,17031,41.6940493,-87.615882,3,786,9,12,42
-87.69135022,41.76765963,32642,1.70993E+11,MCKAY ELEM SCHOOL,6901 S FAIRFIELD AVE,CHICAGO,IL,60629,1912,889,COOK,17031,41.76765963,-87.69135023,1,845,PK,8,44
-87.66089961,41.87477333,32724,1.70993E+11,JACKSON A ELEM LANGUAGE ACAD,1340 W HARRISON ST,CHICAGO,IL,60607,3317,598,COOK,17031,41.87477333,-87.66089961,1,566,KG,8,32
-87.65809841,41.97596159,32764,1.70993E+11,GOUDY TECHNOLOGY ACADEMY,5120 N WINTHROP AVE,CHICAGO,IL,60640,3112,798,COOK,17031,41.97596159,-87.65809841,1,752,PK,8,46
-87.66869591,41.91210174,35164,1.70993E+11,BURR ELEM SCHOOL,1621 W WABANSIA AVE,CHICAGO,IL,60622,1439,418,COOK,17031,41.91210174,-87.66869591,1,397,PK,8,21
-87.56233338,41.69980158,35244,1.70993E+11,BRIGHT ELEM SCHOOL,10740 S CALHOUN AVE,CHICAGO,IL,60617,6418,310,COOK,17031,41.69980158,-87.56233338,1,292,PK,8,18
-87.73041951,41.88414294,35526,1.70993E+11,CHICAGO TALENT DEVELOPMENT HS,2245 W JACKSON BLVD,CHICAGO,IL,60612,2910,-999,COOK,17031,41.88414294,-87.73041951,N,-1,9,12,-1
-87.71040665,41.90665834,35802,1.70993E+11,LOWELL ELEM SCHOOL,3320 W HIRSCH ST,CHICAGO,IL,60651,2361,662,COOK,17031,41.90665834,-87.71040665,1,623,PK,8,39
-87.68696722,41.84966589,35881,1.70993E+11,FINKL ELEM SCHOOL,2332 S WESTERN AVE,CHICAGO,IL,60608,3818,488,COOK,17031,41.84966589,-87.68696722,1,460,PK,8,28
-87.66963941,41.88368678,36085,1.70993E+11,RUDOLPH ELEM LEARNING CENTER,110 N PAULINA ST,CHICAGO,IL,60612,2600,123,COOK,17031,41.88368678,-87.66963941,1,108,PK,5,15
-87.72627885,41.86681115,39210,1.70993E+11,FRAZIER PERSPECTIVES MAGNET ES,4027 W GRENSHAW ST,CHICAGO,IL,60624,3930,308,COOK,17031,41.86681115,-87.72627886,1,291,KG,8,17
-87.54400625,41.65467885,39483,1.70993E+11,CLAY ELEM SCHOOL,13231 S BURLEY AVE,CHICAGO,IL,60633,1492,614,COOK,17031,41.65467885,-87.54400625,1,582,PK,8,32
-87.6816371,41.94542186,39526,1.70993E+11,AUDUBON ELEM SCHOOL,3500 N HOYNE AVE,CHICAGO,IL,60618,6112,611,COOK,17031,41.94542186,-87.6816371,1,577,PK,8,34
-87.62289761,41.66748818,39527,1.70993E+11,OWENS COMMUNITY ACADEMY ES,12302 S STATE ST,CHICAGO,IL,60628,6811,560,COOK,17031,41.66748818,-87.62289761,1,530,PK,8,30
-87.75960093,41.79938904,39681,1.70993E+11,TWAIN ELEM SCHOOL,5134 S LOTUS AVE,CHICAGO,IL,60638,1630,1249,COOK,17031,41.79938904,-87.75960093,1,1193,PK,8,56
-87.77783902,41.94893866,39723,1.70993E+11,THORP  O A ELEM SCHOLASTIC ACAD,6024 W WARWICK AVE,CHICAGO,IL,60634,2554,882,COOK,17031,41.94893866,-87.77783902,1,836,KG,8,46
-87.68314106,41.8769031,39888,1.70993E+11,CRANE TECHNICAL PREP HIGH SCHOOL,2245 W JACKSON BLVD,CHICAGO,IL,60612,2910,62,COOK,17031,41.8769031,-87.68314106,3,57,12,12,5
-87.64080381,41.83043136,40085,1.70993E+11,MCCLELLAN ELEM SCHOOL,3527 S WALLACE ST,CHICAGO,IL,60609,1737,324,COOK,17031,41.83043136,-87.64080381,1,302,PK,8,22
-87.73531345,41.91252068,46127,1.70993E+11,NORTH-GRAND HIGH SCHOOL,4338 W WABANSIA AVE,CHICAGO,IL,60639,4837,971,COOK,17031,41.91252068,-87.73531345,3,916,9,12,55
-87.68297403,41.87182218,46169,1.70993E+11,IRVING ELEM SCHOOL,749 S OAKLEY BLVD,CHICAGO,IL,60612,3514,489,COOK,17031,41.87182218,-87.68297403,1,460,PK,8,29
-87.79595073,41.9762697,46403,1.70993E+11,GARVY  J ELEM SCHOOL,5225 N OAK PARK AVE,CHICAGO,IL,60656,2139,824,COOK,17031,41.9762697,-87.79595073,1,780,KG,8,44
-87.77016974,41.86802148,46523,1.70993E+11,CLARK  G R ELEM SCHOOL,1045 S MONITOR AVE,CHICAGO,IL,60644,5434,303,COOK,17031,41.86802148,-87.77016974,1,289,PK,8,14
-87.67534772,41.77413905,46564,1.70993E+11,MONTESSORI OF ENGLEWOOD CHTR ES,6550 S SEELEY AVE,CHICAGO,IL,60636,2500,260,COOK,17031,41.77413905,-87.67534772,1,253,PK,4,7
-87.63296856,41.7708772,46604,1.70993E+11,PARKER ELEM COMMUNITY ACADEMY,6800 S STEWART AVE,CHICAGO,IL,60621,2441,799,COOK,17031,41.7708772,-87.63296856,1,758,PK,8,41
-87.67228435,41.79078351,46888,1.70993E+11,HENDERSON ELEM SCHOOL,5650 S WOLCOTT AVE,CHICAGO,IL,60636,1127,354,COOK,17031,41.79078351,-87.67228435,1,336,PK,8,18
-87.76748997,41.90666697,46921,1.70993E+11,YOUNG ELEM SCHOOL,1434 N PARKSIDE AVE,CHICAGO,IL,60651,1106,1062,COOK,17031,41.90666697,-87.76748997,1,1010,PK,8,52
-87.56519755,41.74144159,46964,1.70993E+11,COLES ELEM LANGUAGE ACADEMY,8441 S YATES BLVD,CHICAGO,IL,60617,1995,570,COOK,17031,41.74144159,-87.56519755,1,541,PK,8,29
-87.69111919,41.94103932,46965,1.70993E+11,DEVRY ADVANTAGE ACADEMY HIGH SCHL,3300 N CAMPBELL AVE,CHICAGO,IL,60618,5916,205,COOK,17031,41.94103932,-87.69111919,3,196,11,12,9
-87.60755287,41.72863367,47166,1.70993E+11,BURNSIDE ELEM SCHOLASTIC ACADEMY,650 E 91ST PL,CHICAGO,IL,60619,7698,633,COOK,17031,41.72863367,-87.60755288,1,594,PK,8,39
-87.57496411,41.72773106,47167,1.70993E+11,WARREN ELEM SCHOOL,9239 S JEFFERY AVE,CHICAGO,IL,60617,3795,313,COOK,17031,41.72773106,-87.57496411,1,298,PK,8,15
-87.76856112,41.94267785,47322,1.70993E+11,REINBERG ELEM SCHOOL,3425 N MAJOR AVE,CHICAGO,IL,60634,4334,897,COOK,17031,41.94267785,-87.76856112,1,843,PK,8,54
-87.70859644,41.77472481,47483,1.70993E+11,EBERHART ELEM SCHOOL,3400 W 65TH PL,CHICAGO,IL,60629,3402,1624,COOK,17031,41.77472481,-87.70859644,1,1545,PK,8,79
-87.71153076,41.79517194,47523,1.70993E+11,SOLORIO ACADEMY HIGH SCHOOL,5400 S ST LOUIS AVE,CHICAGO,IL,60632,3287,1142,COOK,17031,41.79517194,-87.71153076,3,1072,8,12,70
-87.70900629,41.75377463,47565,1.70993E+11,HAMPTON ELEM FINE & PERF ARTS SCH,3434 W 77TH ST,CHICAGO,IL,60652,1453,590,COOK,17031,41.75377463,-87.70900629,1,556,KG,8,34
-87.62886634,41.86672801,47566,1.70993E+11,SOUTH LOOP ELEM SCHOOL,1212 S PLYMOUTH CT,CHICAGO,IL,60605,2718,947,COOK,17031,41.86672801,-87.62886634,1,904,PK,8,43
-87.66363116,41.77519489,47567,1.70993E+11,PROVIDENCE-ENGLEWOOD ELEM CHARTER,6515 S ASHLAND AVE,CHICAGO,IL,60636,3003,546,COOK,17031,41.77519489,-87.66363116,1,510,KG,8,36
-87.63459561,41.78158658,47687,1.70993E+11,TEAM ENGLEWOOD COMM ACAD HS,6201 S STEWART AVE,CHICAGO,IL,60621,3247,380,COOK,17031,41.78158658,-87.63459561,3,360,9,12,20
-87.73575275,41.83491232,47769,1.70993E+11,SCHOOL OF SOCIAL JUSTICE HS,3120 S KOSTNER AVE,CHICAGO,IL,60623,4842,349,COOK,17031,41.83491232,-87.73575275,3,326,9,12,23
-87.69185838,41.78063844,47802,1.70993E+11,FAIRFIELD ELEM ACADEMY,6201 S FAIRFIELD AVE,CHICAGO,IL,60629,2309,637,COOK,17031,41.78063844,-87.69185838,1,609,PK,8,28
-87.68827317,41.78412653,48001,1.70993E+11,MORRILL ELEM MATH & SCI SCHOOL,6011 S ROCKWELL ST,CHICAGO,IL,60629,1133,878,COOK,17031,41.78412653,-87.68827317,1,835,PK,8,43
-87.65743795,41.92283659,48085,1.70993E+11,MAYER ELEM SCHOOL,2250 N CLIFTON AVE,CHICAGO,IL,60614,3523,695,COOK,17031,41.92283659,-87.65743795,1,656,PK,8,39
-87.69007195,41.80628335,48322,1.70993E+11,SHIELDS MIDDLE SCHOOL,2611 W 48TH ST,CHICAGO,IL,60632,1402,744,COOK,17031,41.80628335,-87.69007195,2,706,5,8,38
-87.66017479,41.67671562,48571,1.70993E+11,COLEMON J ELEM ACADEMY,1441 W 119TH ST,CHICAGO,IL,60643,5094,282,COOK,17031,41.67671562,-87.6601748,1,267,PK,8,15
-87.6712718,41.98319048,48641,1.70993E+11,ASIAN HUMAN SERVICES -PASSAGE CHRTR,1643 W BRYN MAWR AVE,CHICAGO,IL,60660,4106,463,COOK,17031,41.98319048,-87.6712718,1,453,PK,8,10
-87.63523,41.90173,48764,1.70993E+11,PAYTON COLLEGE PREPARATORY HS,1034 N WELLS ST,CHICAGO,IL,60610,2513,952,COOK,17031,41.90173,-87.63523,3,899,9,12,53
-87.63338132,41.68641616,48921,1.70993E+11,HALEY ELEM ACADEMY,11411 S EGGLESTON AVE,CHICAGO,IL,60628,4737,630,COOK,17031,41.68641616,-87.63338132,1,592,PK,8,38
-87.56794495,41.73324979,49002,1.70993E+11,HOYNE ELEM SCHOOL,8905 S CRANDON AVE,CHICAGO,IL,60617,3095,253,COOK,17031,41.73324979,-87.56794495,1,239,KG,8,14
-87.59418318,41.77388939,49003,1.70993E+11,WOODLAWN ELEM COMMUNITY SCHOOL,6657 S KIMBARK AVE,CHICAGO,IL,60637,4481,221,COOK,17031,41.77388939,-87.59418318,1,212,PK,6,9
-87.78787109,41.78063243,49046,1.70993E+11,DORE ELEM SCHOOL,6108 S NATOMA AVE,CHICAGO,IL,60638,4116,704,COOK,17031,41.78063243,-87.7878711,1,669,PK,8,35
-87.63052781,41.72574514,49085,1.70993E+11,TURNER-DREW ELEM LANGUAGE ACADEMY,9300 S PRINCETON AVE,CHICAGO,IL,60620,1514,328,COOK,17031,41.72574514,-87.63052781,1,306,KG,8,22
-87.77893563,41.78950904,34203,1.70993E+11,KINZIE ELEM SCHOOL,5625 S MOBILE AVE,CHICAGO,IL,60638,3459,708,COOK,17031,41.78950904,-87.77893563,1,667,PK,8,41
-87.72440495,41.93984647,34204,1.70993E+11,GARCIA LORCA ELEM SCHOOL,3231 N SPRINGFIELD AVE,CHICAGO,IL,60618,5109,946,COOK,17031,41.93984647,-87.72440495,1,895,PK,8,51
-87.70525148,41.79762685,34452,1.70993E+11,SAWYER ELEM SCHOOL,5248 S SAWYER AVE,CHICAGO,IL,60632,3131,1882,COOK,17031,41.79762685,-87.70525148,1,1800,KG,8,82
-87.69829622,41.84863149,34485,1.70993E+11,SAUCEDO ELEM SCHOLASTIC ACADEMY,2850 W 24TH BLVD,CHICAGO,IL,60623,3508,1277,COOK,17031,41.84863149,-87.69829622,1,1215,PK,8,62
-87.6143212,41.65399859,34604,1.70993E+11,DUBOIS ELEM SCHOOL,330 E 133RD ST,CHICAGO,IL,60827,1807,219,COOK,17031,41.65399859,-87.6143212,1,208,PK,8,11
-87.71711435,41.94968495,34605,1.70993E+11,MURPHY ELEM SCHOOL,3539 W GRACE ST,CHICAGO,IL,60618,4237,612,COOK,17031,41.94968495,-87.71711435,1,578,PK,8,34
-87.70537351,41.9395133,34606,1.70993E+11,PATHWAYS IN EDUCATION AVONDALE HS,3100 W BELMONT AVE,CHICAGO,IL,60618,5706,-999,COOK,17031,41.9395133,-87.70537351,N,-1,9,12,-1
-87.54261621,41.74395176,34926,1.70993E+11,SULLIVAN ELEM SCHOOL,8331 S MACKINAW AVE,CHICAGO,IL,60617,2626,517,COOK,17031,41.74395176,-87.54261621,1,490,PK,8,27
-87.66400648,41.51291833,34962,1.70996E+11,KENNEDY ELEM SCHOOL,1013 DIVISION ST,CHICAGO HEIGHTS,IL,60411,2481,275,COOK,17031,41.51291833,-87.66400648,1,258,KG,8,17
-87.72913952,41.77537727,35007,1.70993E+11,LEE ELEM SCHOOL,6448 S TRIPP AVE,CHICAGO,IL,60629,5121,915,COOK,17031,41.77537727,-87.72913952,1,867,PK,8,48
-87.67430004,41.89283691,37122,1.70993E+11,TALCOTT ELEM SCHOOL,1840 W OHIO ST,CHICAGO,IL,60622,5505,573,COOK,17031,41.89283691,-87.67430004,1,540,PK,8,33
-87.75741584,41.94917531,37404,1.70993E+11,GRAY ELEM SCHOOL,3730 N LARAMIE AVE,CHICAGO,IL,60641,3338,1319,COOK,17031,41.94917531,-87.75741585,1,1251,PK,8,68
-87.64745338,41.68094402,37482,1.70993E+11,HIGGINS ELEM COMMUNITY ACADEMY,11710 S MORGAN ST,CHICAGO,IL,60643,5249,356,COOK,17031,41.68094402,-87.64745338,1,336,PK,8,20
-87.70737389,41.88947563,37483,1.70993E+11,WESTINGHOUSE HIGH SCHOOL,3223 W FRANKLIN BLVD,CHICAGO,IL,60624,1502,1188,COOK,17031,41.88947563,-87.70737389,3,1122,9,12,66
-87.60907034,41.78547968,37686,1.70993E+11,FISKE ELEM SCHOOL,6020 S LANGLEY AVE,CHICAGO,IL,60637,2595,538,COOK,17031,41.78547968,-87.60907034,1,507,PK,8,31
-87.66892779,42.00283105,49125,1.70993E+11,SULLIVAN HIGH SCHOOL,6631 N BOSWORTH AVE,CHICAGO,IL,60626,4223,607,COOK,17031,42.00283105,-87.66892779,3,568,9,12,39
-87.58285175,41.72637279,49323,1.70993E+11,EARHART ELEM OPT FOR KNOWL SCHOOL,1710 E 93RD ST,CHICAGO,IL,60617,3697,259,COOK,17031,41.72637279,-87.58285175,1,247,KG,8,12
-87.73212692,41.90689143,49324,1.70993E+11,WEST PARK ELEM ACADEMY,1425 N TRIPP AVE,CHICAGO,IL,60651,1829,655,COOK,17031,41.90689143,-87.73212692,1,626,PK,8,29
-87.77647453,41.93387518,49728,1.70993E+11,LYON ELEM SCHOOL,2941 N MCVICKER AVE,CHICAGO,IL,60634,5146,1475,COOK,17031,41.93387518,-87.77647453,1,1404,KG,8,71
-87.65060707,41.95314813,49928,1.70993E+11,GREELEY ELEM SCHOOL,832 W SHERIDAN RD,CHICAGO,IL,60613,3004,720,COOK,17031,41.95314813,-87.65060707,1,678,PK,8,42
-87.74647513,41.99115385,50043,1.70993E+11,SAUGANASH ELEM SCHOOL,6040 N KILPATRICK AVE,CHICAGO,IL,60646,5816,604,COOK,17031,41.99115385,-87.74647514,1,573,KG,8,31
-87.63444052,41.78198772,36164,1.70993E+11,URBAN PREP CHTR ACAD ENGLEWOOD HS,6201 S STEWART AVE,CHICAGO,IL,60621,3247,488,COOK,17031,41.78198772,-87.63444052,3,472,9,12,16
-87.73175367,41.86040439,36205,1.70993E+11,HUGHES  C ELEM SCHOOL,4247 W 15TH ST,CHICAGO,IL,60623,1929,315,COOK,17031,41.86040439,-87.73175367,1,301,PK,8,14
-87.59969183,41.80981297,36206,1.70993E+11,PROLOGUE - JOHNSTON FINE ARTS HS,1551 W 95TH ST,CHICAGO,IL,60643,1329,252,COOK,17031,41.80981297,-87.59969183,3,240,9,12,12
-87.77698785,41.94332725,36322,1.70993E+11,CHICAGO ACADEMY HIGH SCHOOL,3400 N AUSTIN AVE,CHICAGO,IL,60634,4229,562,COOK,17031,41.94332725,-87.77698785,3,527,9,12,35
-87.67266395,41.74233636,36726,1.70993E+11,EXCEL ACADEMY - SOUTHWEST HS,8301 S DAMEN AVE,CHICAGO,IL,60620,6021,2,COOK,17031,41.74233636,-87.67266395,4,2,10,10,-1
-87.73947551,41.88429261,36803,1.70993E+11,CAMELOT SAFE ACADEMY - GARFIELD PARK,241 N KOLMAR,CHICAGO,IL,60624,NOT AVAILABLE,-999,COOK,17031,41.88429261,-87.73947552,4,-1,6,12,-1
-87.75811071,41.92117782,37003,1.70993E+11,NORTHWEST MIDDLE SCHOOL,5252 W PALMER ST,CHICAGO,IL,60639,3047,600,COOK,17031,41.92117782,-87.75811071,2,566,6,8,34
-87.73553055,41.83492158,38605,1.70993E+11,INFINITY MATH  SCIENCE & TECH HS,3120 S KOSTNER AVE,CHICAGO,IL,60623,4842,446,COOK,17031,41.83492158,-87.73553055,3,419,9,12,27
-87.7661843,41.88532777,38683,1.70993E+11,ELLINGTON ELEM SCHOOL,243 N PARKSIDE AVE,CHICAGO,IL,60644,2243,732,COOK,17031,41.88532777,-87.7661843,1,690,PK,8,42
-87.67141846,41.96114801,38684,1.70993E+11,RAVENSWOOD ELEM SCHOOL,4332 N PAULINA ST,CHICAGO,IL,60613,1220,549,COOK,17031,41.96114801,-87.67141847,1,520,PK,8,29
-87.65188084,41.50650223,38808,1.70996E+11,ROOSEVELT ELEM SCHOOL,1345 SUNNYSIDE AVE,CHICAGO HEIGHTS,IL,60411,2571,532,COOK,17031,41.50650223,-87.65188084,1,506,KG,8,26
-87.68158962,41.89966761,38842,1.70993E+11,COLUMBUS ELEM SCHOOL,1003 N LEAVITT ST,CHICAGO,IL,60622,3522,298,COOK,17031,41.89966761,-87.68158962,1,284,PK,8,14
-87.58105039,41.7391728,50285,1.70993E+11,CALDWELL ELEM ACAD OF MATH & SCI,8546 S CREGIER AVE,CHICAGO,IL,60617,2296,312,COOK,17031,41.7391728,-87.58105039,1,295,PK,8,17
-87.68747146,41.88347661,50484,1.70001E+11,IYC CHICAGO,136 N WESTERN AVE,CHICAGO,IL,60612,2222,66,COOK,17031,41.88347661,-87.68747146,4,60,6,12,6
-87.69311478,41.922795,50605,1.70993E+11,GOETHE ELEM SCHOOL,2236 N ROCKWELL ST,CHICAGO,IL,60647,3004,843,COOK,17031,41.922795,-87.69311478,1,796,PK,8,47
-87.694115,41.90691747,50685,1.70993E+11,ERIE ELEM CHARTER SCHOOL,1405 N WASHTENAW AVE,CHICAGO,IL,60622,1632,474,COOK,17031,41.90691747,-87.694115,1,440,KG,8,34
-87.73365573,41.95867483,50730,1.70993E+11,BELDING ELEM SCHOOL,4257 N TRIPP AVE,CHICAGO,IL,60641,2042,646,COOK,17031,41.95867483,-87.73365573,1,611,PK,8,35
-87.75393738,41.93959451,50845,1.70993E+11,FOREMAN HIGH SCHOOL,3235 N LECLAIRE AVE,CHICAGO,IL,60641,4290,1326,COOK,17031,41.93959451,-87.75393738,3,1238,9,12,88
-87.62323378,41.72484704,50929,1.70993E+11,GILLESPIE ELEM SCHOOL,9301 S STATE ST,CHICAGO,IL,60619,7296,534,COOK,17031,41.72484704,-87.62323378,1,501,PK,8,33
-87.79635293,41.93201981,50964,1.70993E+11,LOCKE  J ELEM SCHOOL,2828 N OAK PARK AVE,CHICAGO,IL,60634,4866,1419,COOK,17031,41.93201981,-87.79635293,1,1346,PK,8,73
